,Classification,Mean R,Mean G,Mean B,Std R,Std G,Std B
1930,healthy,122.69709777832031,122.41352844238281,119.77224731445312,44.82328006371415,45.45547553180944,49.07787636044634
1931,healthy,123.260986328125,135.71983337402344,123.40422058105469,20.71438523744883,20.47089939087794,21.766888533069675
1932,healthy,122.55682373046875,122.29388427734375,118.30072021484375,49.90350405149525,49.147681483093486,54.17659077276579
1933,healthy,120.28706359863281,115.23307800292969,111.7364501953125,44.94699713166824,43.695354882335906,47.61021565803935
1934,healthy,117.65293884277344,123.47575378417969,120.26033020019531,24.826456089549456,24.57863515170035,24.804673199590486
1935,healthy,87.56776428222656,96.40841674804688,87.77632141113281,24.630247553077986,22.2513778147702,26.146020372918755
1936,healthy,116.65621948242188,119.07867431640625,111.14559936523438,50.80985411713082,49.58697426635618,56.28189046773325
1937,healthy,121.09866333007812,118.92691040039062,109.24270629882812,46.59061717303216,45.135639811076466,50.211292980491564
1938,healthy,119.84274291992188,119.14595031738281,114.45268249511719,46.54741545134561,47.02361223690917,52.09131282327666
1939,healthy,103.77670288085938,113.71626281738281,100.87039184570312,26.435548035158792,28.019563354721225,28.66581411275419
1940,healthy,109.59440612792969,112.12240600585938,110.34083557128906,30.667623675913035,31.163402978911623,28.537038127710094
1941,healthy,114.69993591308594,114.85791015625,107.87213134765625,52.8814292573342,51.842362965337706,57.59082241860114
1942,healthy,116.53028869628906,116.02061462402344,112.85618591308594,48.0652959283779,45.36185336748409,52.689462580714
1943,healthy,113.51924133300781,118.5960693359375,100.46025085449219,49.030761675371544,49.89026519480755,53.48126669264197
1944,healthy,122.5343017578125,129.34011840820312,120.45765686035156,24.946170957878955,25.110543189710135,25.32803056599124
1945,healthy,116.07395935058594,116.36151123046875,105.53245544433594,47.89564973499268,46.257585400543746,51.73859710636992
1946,healthy,92.74615478515625,100.90858459472656,90.32073974609375,25.99108705512064,23.618715233129844,27.40659464823591
1947,healthy,122.51939392089844,123.72335815429688,119.61495971679688,46.946519877536566,45.690603667253725,53.28596247799047
1948,healthy,115.30613708496094,113.627197265625,100.93815612792969,52.96338856933654,53.960517250391845,56.273332610141885
1949,healthy,126.04078674316406,124.65728759765625,117.63713073730469,51.21881553768745,50.30760795425931,56.15021335716543
1950,healthy,98.01797485351562,107.61474609375,93.32736206054688,22.702418216363615,26.826616919137543,22.504090602513713
1951,healthy,117.62788391113281,122.6739501953125,119.07333374023438,24.572699048501914,23.550242820111034,26.120465937921615
1952,healthy,130.7816162109375,132.6669921875,121.41093444824219,44.614793223111405,46.654581120582876,48.18429346947706
1953,healthy,126.753173828125,126.08108520507812,118.06120300292969,44.33557807877505,42.854383508934816,50.17370484504931
1954,healthy,111.94807434082031,115.06031799316406,108.70198059082031,52.954776154009586,53.899422201659014,59.41318164603953
1955,healthy,119.88681030273438,117.59211730957031,111.99317932128906,44.79211461952567,44.39207037969561,48.241173438093064
1956,healthy,126.0855712890625,126.41162109375,117.77900695800781,43.966498732630974,43.249045672940596,49.457526333002654
1957,healthy,115.953369140625,116.30764770507812,102.50556945800781,50.84215300653875,49.49837132202656,55.08879079566419
1958,healthy,112.01654052734375,116.44383239746094,116.55929565429688,44.263976579702714,43.36927062738062,51.34146064058124
1959,healthy,121.97627258300781,122.14321899414062,120.01766967773438,46.61052081882305,46.584068473983,52.410627102615116
1960,healthy,108.53114318847656,108.46250915527344,100.5189208984375,52.79715424536622,53.27458717693366,55.74111998279482
1961,healthy,114.09307861328125,114.41989135742188,115.84111022949219,43.033361972067596,43.33036392731192,48.358961099966194
1962,healthy,109.65284729003906,114.87104797363281,107.01942443847656,52.355767762328334,53.184182227156285,59.481828273701844
1963,healthy,101.60566711425781,103.94448852539062,95.54794311523438,51.000630132514765,48.91311198387986,57.831680644553444
1964,healthy,110.30581665039062,108.81027221679688,103.36637878417969,52.29416010663015,49.73286041914698,55.8828313239254
1965,healthy,121.27946472167969,124.446044921875,121.29853820800781,50.180213044432776,49.88867079912483,56.89090529503648
1966,healthy,107.13070678710938,110.037353515625,92.86714172363281,50.64380111884444,47.64806707388013,57.845763261577055
1967,healthy,120.142822265625,118.64321899414062,109.79702758789062,45.73187416819048,45.202984531864374,48.72257373750996
1968,healthy,130.37120056152344,128.75320434570312,122.07254028320312,46.29248451289068,46.30884109471664,50.76471382559252
1969,healthy,123.49737548828125,130.40863037109375,127.60392761230469,42.84037028170102,40.389560944357974,49.83230210990006
1970,healthy,88.06468200683594,97.28462219238281,87.36326599121094,25.832354301576483,23.11309671155907,26.761971257148154
1971,healthy,121.98176574707031,120.19895935058594,117.76921081542969,48.332196397931234,46.11880489094176,53.09312582307084
1972,healthy,118.56497192382812,121.05154418945312,113.59442138671875,50.624817549688665,48.83351468439073,56.71240571765675
1973,healthy,123.51173400878906,119.63949584960938,113.65693664550781,50.26375880762417,48.674951424066556,53.910235912811444
1974,healthy,119.15420532226562,119.67939758300781,116.05825805664062,46.96855306291357,43.82999119083016,51.99476121349437
1975,healthy,123.60054016113281,125.10951232910156,129.25717163085938,42.84296745017668,39.96834819290334,51.01802337356589
1976,healthy,116.14564514160156,119.00144958496094,106.14216613769531,51.333422365234625,50.58806294739091,54.53681170685466
1977,healthy,120.18276977539062,131.76243591308594,119.07989501953125,19.30460718679161,18.30306872907123,20.647471508067984
1978,healthy,111.69139099121094,112.89338684082031,104.49758911132812,55.16947342024185,53.446470214930414,59.80848463449512
1979,healthy,115.24113464355469,120.11503601074219,119.82453918457031,42.60088345844101,40.43514375614663,49.821636419990874
1980,healthy,113.86396789550781,113.42781066894531,107.61697387695312,50.35084522889682,47.666198448051034,55.64736033394435
1981,healthy,115.73162841796875,116.47964477539062,110.75959777832031,44.118323645963585,42.76377795579038,49.12088476333024
1982,healthy,116.46379089355469,121.71470642089844,111.14433288574219,47.83877668399432,46.54000985039746,54.37305634704192
1983,healthy,111.22410583496094,115.23255920410156,110.03450012207031,48.45329813526748,47.60401507284329,54.53294496646475
1984,healthy,103.93536376953125,105.76643371582031,93.47950744628906,50.553608184046965,50.36991365198983,53.63262593263555
1985,healthy,121.47650146484375,122.17466735839844,111.19807434082031,44.776229555605696,44.54433599919825,48.978719924561055
1986,healthy,116.14712524414062,126.18461608886719,112.98661804199219,22.073787550792343,22.643544164182643,24.09197643644381
1987,healthy,127.1937255859375,125.10475158691406,120.32565307617188,44.31413396622629,42.22577074169036,47.23838088656372
1988,healthy,113.05056762695312,122.37014770507812,109.27128601074219,26.884680538377918,27.979558010393422,26.85080948389622
1989,healthy,88.99806213378906,97.00711059570312,87.15036010742188,26.062513686471906,27.833446150003788,25.82485373720866
1990,healthy,113.08406066894531,126.99325561523438,111.80769348144531,23.034845877511653,24.076847075736193,23.75221430397026
1991,healthy,120.30451965332031,124.60667419433594,106.64167785644531,45.718760296520344,43.87745007419625,52.75889917610207
1992,healthy,116.05198669433594,115.33705139160156,108.97035217285156,51.98520301414013,50.30634756393084,55.96864549983097
1993,healthy,119.76693725585938,130.0337677001953,112.20574951171875,26.7699414229417,30.16525435116496,27.55289426399287
1994,healthy,123.06942749023438,132.13233947753906,118.98292541503906,21.612326412659936,23.903910992759613,23.04486679992936
1995,healthy,110.92616271972656,122.23655700683594,111.60797119140625,22.814398098136934,22.121431968345746,23.982012046356278
1996,healthy,108.15000915527344,117.69566345214844,104.69281005859375,20.169566314974794,20.86333829958029,23.04358677948864
1997,healthy,113.73289489746094,113.69517517089844,109.47549438476562,47.306748852770056,46.41605561032461,49.9114741592224
1998,healthy,87.48799133300781,94.69085693359375,87.66459655761719,19.121261151113924,21.225452834862246,18.811053146319214
1999,healthy,109.09040832519531,116.87518310546875,108.50424194335938,25.166999392860873,27.497491062573655,26.41411819395189
2000,healthy,117.41944885253906,117.45614624023438,110.15821838378906,48.78263674448842,49.47599255990951,53.275972353852616
2001,healthy,117.50141906738281,118.95887756347656,108.78396606445312,47.026872763365255,46.245736279257876,54.04969696211142
2002,healthy,112.85845947265625,115.85879516601562,114.6690673828125,50.085421579557355,48.594960371424804,55.60317458458028
2003,healthy,116.78097534179688,126.67666625976562,117.23568725585938,22.370103053412013,19.202340141583566,24.87755033355794
2004,healthy,122.81782531738281,126.09088134765625,111.9063720703125,46.906965991232234,44.81294038913684,52.874142254130774
2005,healthy,113.86737060546875,115.54000854492188,106.86674499511719,51.84336461032113,50.39301640061068,56.82307216990123
2006,healthy,125.87298583984375,129.1138458251953,120.6519775390625,43.248324981881126,42.826644204263836,46.64381700755151
2007,healthy,106.4656982421875,123.05865478515625,102.31411743164062,23.179790484704593,21.48905294633155,26.408893398830656
2008,healthy,113.87811279296875,116.039794921875,107.31341552734375,57.0988092949444,57.95333355783561,61.40867948598155
2009,healthy,113.55172729492188,117.76802062988281,100.79801940917969,51.75955018374456,48.453419167329166,58.2541703309466
2010,healthy,114.73672485351562,116.96638488769531,105.25788879394531,49.71518542686266,48.9256343476351,54.01651093595142
2011,healthy,113.38658142089844,112.77932739257812,104.86209106445312,49.78100156135528,48.769242094766405,53.600142484337375
2012,healthy,113.09004211425781,121.02511596679688,115.37734985351562,44.19361132225088,40.32152739641634,54.274980429670386
2013,healthy,119.65309143066406,123.27662658691406,113.95094299316406,45.02243161649815,44.029012311451524,51.89096688132619
2014,healthy,109.38168334960938,120.32305908203125,106.93899536132812,20.838320576309606,20.770276632111546,21.99762022963667
2015,healthy,111.94398498535156,117.42189025878906,100.91213989257812,49.125768348764836,47.78214961639762,54.80858276726498
2016,healthy,123.02978515625,121.88063049316406,110.631103515625,48.156058910765566,45.90057660782709,53.16888260527195
2017,healthy,99.20298767089844,106.46913146972656,99.16505432128906,23.448700661848388,23.08948046554591,24.15038473557857
2018,healthy,120.895263671875,120.61788940429688,113.90568542480469,45.41916578799904,44.28846150023992,48.88532494042423
2019,healthy,117.09759521484375,112.99388122558594,108.36749267578125,51.24283215238325,52.17577562712228,53.22121648084193
2020,healthy,102.56259155273438,115.19847106933594,102.3966064453125,16.360492015713426,16.698266825385012,17.895812995254794
2021,healthy,119.69210815429688,123.02206420898438,112.67515563964844,46.22350304619064,45.85596540496628,52.46374471679059
2022,healthy,101.7723388671875,112.50590515136719,102.13362121582031,24.47357287536006,25.25096316314584,25.05043827947772
2023,healthy,115.35554504394531,114.20840454101562,110.94175720214844,46.74440604535451,46.26471168752097,50.82074255906293
2024,healthy,115.69522094726562,121.52964782714844,109.76150512695312,51.24991460180564,50.608759390159165,58.12910067302658
2025,healthy,106.40072631835938,113.91032409667969,103.07803344726562,25.181661189498524,26.34311458226198,25.59083234932173
2026,healthy,118.72752380371094,127.15376281738281,113.06529235839844,43.56890872658559,40.91505816990274,53.99563914658179
2027,healthy,123.33175659179688,121.99482727050781,121.43763732910156,45.175232032323294,44.426727533809846,50.734455471441976
2028,healthy,123.19950866699219,133.1312713623047,122.94554138183594,21.05470432231057,22.380344429432558,23.081333031851482
2029,healthy,102.24064636230469,109.57183837890625,101.802490234375,26.199760030064628,26.59947099228156,26.32290478014077
2030,healthy,125.01806640625,126.98664855957031,117.39857482910156,43.89645071942797,44.57644248037494,49.5121635869622
2031,healthy,120.27983093261719,119.529052734375,113.02027893066406,49.29663746423363,47.90017312221162,52.49637700970533
2032,healthy,118.349853515625,124.02473449707031,113.54345703125,47.02533291762748,46.880471182235205,56.06769342724971
2033,healthy,104.67819213867188,108.0177001953125,104.69293212890625,46.54694991761743,46.379218549528844,51.67860545535436
2034,healthy,114.58447265625,113.8585205078125,106.05708312988281,52.040314285211124,52.958272407256146,56.42627996765449
2035,healthy,119.77310180664062,126.11009216308594,120.88475036621094,28.999285465201908,29.28817336529823,29.404625426152855
2036,healthy,90.63124084472656,103.79531860351562,91.43531799316406,22.943178127038788,21.82210765212228,25.18408295442469
2037,healthy,108.88027954101562,115.47026062011719,105.16462707519531,24.819239294926916,25.921603644285415,25.099694663865698
2038,healthy,104.77928161621094,103.40962219238281,100.30056762695312,53.20025608152605,52.41932375096871,57.31756461847903
2039,healthy,114.02145385742188,115.08717346191406,110.11238098144531,48.32587437608967,49.242870295441,53.16358480938305
2040,healthy,112.78205871582031,122.11860656738281,111.29920959472656,23.17624776488925,26.942883321150376,22.62392959980975
2041,healthy,119.28843688964844,121.008056640625,114.31388854980469,47.45649070561803,45.63814821284463,54.18031412966815
2042,healthy,93.3394775390625,103.55984497070312,93.31784057617188,25.82656567378685,22.731340167383316,27.724231579503282
2043,healthy,115.41371154785156,114.50177001953125,103.70677185058594,52.53892077680392,50.58373604562021,56.61174075404499
2044,healthy,99.94566345214844,111.86111450195312,97.62884521484375,22.52331809943409,25.83320813802624,24.220498308549214
2045,healthy,111.49545288085938,115.60076904296875,111.66847229003906,47.25595081864498,47.60415481915832,52.471364362181106
2046,healthy,119.88371276855469,125.66452026367188,120.74038696289062,46.175380044699125,45.377261799322355,53.685970183397515
2047,healthy,110.97273254394531,110.7340087890625,98.39204406738281,48.91284373495372,48.994969205648616,51.84585086357598
2048,healthy,123.34226989746094,123.99516296386719,116.81816101074219,47.30638440520622,44.179028762940696,50.7445657798791
2049,healthy,115.31956481933594,123.49142456054688,109.54653930664062,21.12968234167756,26.327983928521977,21.116398451323956
2050,healthy,117.09593200683594,118.85572814941406,112.38932800292969,45.404472237628326,43.28821386572111,49.779874532248115
2051,healthy,117.80331420898438,120.72993469238281,114.55555725097656,49.9072477593076,47.72493019704216,57.82873765262791
2052,healthy,116.07713317871094,119.90791320800781,102.04304504394531,52.928505102649794,50.434864794087325,58.357096514900284
2053,healthy,117.84111022949219,116.56796264648438,108.41217041015625,49.387080158061345,48.692402199503896,52.3239232582943
2054,healthy,105.69061279296875,107.58880615234375,93.65289306640625,51.813410419307566,49.6031103247977,57.33001714329363
2055,healthy,119.026123046875,129.45130920410156,115.49678039550781,22.28515497553669,23.511072229694157,23.86525773471079
2056,healthy,102.49568176269531,111.44308471679688,102.12629699707031,23.13203505545263,25.043213904206105,24.36162607607369
2057,healthy,107.33757019042969,109.9326171875,116.38935852050781,45.310251313875675,46.939179442490406,50.13518920820592
2058,healthy,106.24736022949219,109.79379272460938,115.07568359375,51.33666735951145,50.632524896949896,59.81150896572757
2059,healthy,111.43258666992188,113.31114196777344,109.35832214355469,53.674958996391915,54.61427610454626,58.773711726218636
2060,healthy,124.54483032226562,123.55543518066406,116.14897155761719,44.871102130519134,43.00404597994697,49.59598468875766
2061,healthy,128.1367950439453,127.757568359375,131.5360565185547,44.40628825022643,44.04708913065651,50.617057693186446
2062,healthy,117.15724182128906,127.83868408203125,114.97560119628906,19.917004851643465,20.220769650790075,22.025130046169753
2063,healthy,118.95343017578125,119.26417541503906,109.28053283691406,47.69754932253361,43.14416844485594,51.3512248551684
2064,healthy,121.31326293945312,123.96601867675781,112.08624267578125,46.55687962747454,44.647728922455336,50.602501594948876
2065,healthy,121.39015197753906,119.921142578125,113.57774353027344,44.46895231269442,42.55853091021271,48.205610484833166
2066,healthy,124.81671142578125,127.6417236328125,127.77096557617188,38.07465063875153,38.75377448045822,44.056133217094754
2067,healthy,112.44880676269531,123.89718627929688,108.14482116699219,23.532425686627246,21.551603352714203,27.425937450121907
2068,healthy,99.16409301757812,107.1878662109375,103.19583129882812,22.84841102188664,23.99223169846285,22.373382578459715
2069,healthy,115.75563049316406,121.40908813476562,112.18824768066406,50.061309064610974,48.51581533451873,57.72934034161654
2070,healthy,116.61299133300781,126.53836059570312,113.4404296875,27.351334132148338,25.199679115739137,29.767999781594483
2071,healthy,123.79409790039062,125.72625732421875,129.94784545898438,42.04843463269204,40.003513764785524,49.00357287647819
2072,healthy,112.66551208496094,111.00340270996094,110.11270141601562,49.119316830835345,49.99242683146676,52.57923063521693
2073,healthy,108.54066467285156,114.72488403320312,106.1671142578125,52.84766789000083,49.57346412779819,61.08965426500524
2074,healthy,121.76300048828125,123.20271301269531,112.23954772949219,49.20449367616664,49.28746009379274,56.90674422380209
2075,healthy,111.78004455566406,123.89051818847656,109.20306396484375,22.267778933047413,21.479983026930448,25.245128690374646
2076,healthy,123.55778503417969,123.31138610839844,116.51133728027344,46.02601504359766,42.97241435789334,51.88101074348338
2077,healthy,109.61311340332031,122.0087890625,105.49267578125,25.259946013311406,28.71541125261272,26.934403734980744
2078,healthy,122.24563598632812,123.0733642578125,110.31605529785156,45.74388969796574,45.520477593945294,49.03348137688886
2079,healthy,113.18788146972656,122.68826293945312,109.68740844726562,29.675654404729084,25.174335748056706,30.68380043726982
2080,healthy,111.46943664550781,111.39335632324219,100.5560302734375,51.42409466319402,51.92404153457061,54.99403047335527
2081,healthy,99.27615356445312,106.3551025390625,97.27137756347656,23.628490750481642,22.817053287868678,24.45359691226876
2082,healthy,107.28630065917969,116.84799194335938,106.85780334472656,22.831108347468614,20.850426632730784,23.86968835013919
2083,healthy,120.80313110351562,123.79751586914062,114.19889831542969,51.04164995843178,48.09099553195019,58.14336360939837
2084,healthy,115.17947387695312,113.03453063964844,111.34370422363281,51.17854218083193,51.92121095339165,55.48221682121489
2085,healthy,119.69818115234375,124.27909851074219,115.60305786132812,48.487880493936125,45.81355249201355,55.24018461246915
2086,healthy,106.5579833984375,116.99967956542969,104.22126770019531,30.97910605470957,28.638862816098342,31.887377536389554
2087,healthy,119.39254760742188,120.05055236816406,106.70478820800781,47.98891691686284,49.146435827480936,51.495173780001195
2088,healthy,118.09016418457031,117.54542541503906,110.50868225097656,48.480490344339806,47.354924161007574,52.93128183999272
2089,healthy,113.01573181152344,107.48602294921875,103.12741088867188,47.33283457291774,46.20303107500957,49.60943253549553
2090,healthy,108.09709167480469,120.36009216308594,106.40498352050781,21.447691411520353,24.063612616649166,22.320956581843863
2091,healthy,108.59326171875,116.65242004394531,109.33018493652344,27.728621758128035,29.050640083719937,28.178205459950924
2092,healthy,130.04391479492188,129.26861572265625,121.94187927246094,43.57327756525765,43.595247595637275,48.98760200731112
2093,healthy,108.93428039550781,109.66824340820312,100.61723327636719,42.89324544196102,41.95342705098951,47.909222164098736
2094,healthy,113.59918212890625,125.16932678222656,112.05055236816406,23.827407557122914,23.885222951395363,26.01080846460292
2095,healthy,122.32279968261719,120.38453674316406,115.15388488769531,51.21185314732982,49.31823964564459,54.60184853341272
2096,healthy,116.40269470214844,116.72207641601562,106.13609313964844,51.047285932381655,48.389439346510635,53.06694857694425
2097,healthy,113.28680419921875,113.51576232910156,109.423095703125,52.93078660472132,51.533207487628985,59.11868870571987
2098,healthy,110.71293640136719,111.729248046875,116.46754455566406,47.294501843972796,48.053262052819974,51.58303405162349
2099,healthy,108.93028259277344,112.56436157226562,99.52072143554688,53.17619638770816,54.014356968403845,57.877935131366925
2100,healthy,115.72061157226562,112.34228515625,103.96766662597656,48.46950624730523,47.4761835497129,52.1698634129015
2101,healthy,117.01716613769531,120.0552978515625,112.7674560546875,51.43273201935632,49.9183310680408,57.0457593419811
2102,healthy,128.080322265625,138.88815307617188,128.70693969726562,18.605127650627523,18.957632174345168,19.48111670666715
2103,healthy,119.41130065917969,121.08975219726562,113.11093139648438,48.68691023397861,46.14537860676234,53.13669527871544
2104,healthy,112.58183288574219,112.04583740234375,103.80915832519531,53.08262313888433,51.88958054461074,57.48452233935585
2105,healthy,114.78172302246094,115.3707275390625,110.64544677734375,52.927157248699764,49.66187164631439,59.12522705564879
2106,healthy,112.24958801269531,113.81056213378906,103.07060241699219,52.79949892108788,52.394763668720444,58.28283817829466
2107,healthy,114.73622131347656,114.86524963378906,111.27690124511719,46.55846758210815,46.48837972171221,49.89914053337715
2108,healthy,108.10249328613281,119.25794982910156,105.57672119140625,20.2956430025675,21.927692660554186,22.132131427956416
2109,healthy,109.7001953125,109.89997863769531,112.93368530273438,48.49441739033741,48.66320325537168,54.65372000752549
2110,healthy,120.14173889160156,119.00309753417969,113.50567626953125,47.65736397063453,48.235064057085744,51.371506455825596
2111,healthy,124.680908203125,122.89759826660156,111.81741333007812,50.000418570077784,51.61929131331548,52.30489217190778
2112,healthy,106.626220703125,122.60108947753906,96.26945495605469,23.34310022468583,29.696483088433524,27.424239986326974
2113,healthy,102.91609191894531,108.71682739257812,103.123046875,23.108936430637897,25.10782864214491,23.196275474574232
2114,healthy,108.40834045410156,116.73112487792969,108.06288146972656,26.162715106817643,26.530265123476195,27.377716031587244
2115,healthy,100.12173461914062,105.92282104492188,105.53912353515625,27.412595474391516,28.53456713243563,27.021249303619477
2116,healthy,131.2121124267578,133.62841796875,115.62155151367188,38.706198551306926,41.1313143784292,42.5591700426697
2117,healthy,99.73634338378906,111.03565979003906,97.18948364257812,22.35316579268147,23.51289749517101,22.952355501080767
2118,healthy,111.28982543945312,118.99900817871094,110.86550903320312,43.80273416695482,41.38846407058989,50.528824327928604
2119,healthy,114.02127075195312,114.36968994140625,108.39041137695312,48.46464309243482,45.58518154095177,52.58719608188402
2120,healthy,115.42800903320312,122.64958190917969,119.5732421875,39.80821836848357,38.005562154088814,46.71195479256791
2121,healthy,110.40904235839844,113.44548034667969,103.83755493164062,46.269970647690734,43.49857392902333,51.58576218433717
2122,healthy,116.20724487304688,117.05799865722656,108.30265808105469,50.758912034079785,49.904173698600445,53.83042132948462
2123,healthy,116.43629455566406,114.21061706542969,105.94132995605469,46.891662733420425,45.12768138457061,52.81348138036106
2124,healthy,115.09890747070312,112.62448120117188,103.89010620117188,48.4446162366238,49.682037165656745,50.98850592618421
2125,healthy,118.66355895996094,117.35200500488281,107.84170532226562,47.17494381197421,44.874492435647916,50.78667216410832
2126,healthy,116.19967651367188,118.25991821289062,113.57276916503906,49.11870801131839,46.369068608074386,54.826135237160926
2127,healthy,109.09498596191406,116.58912658691406,107.40261840820312,19.92119932691987,21.44331495833761,21.201902466335696
2128,healthy,110.3834228515625,120.41398620605469,110.26011657714844,21.645100983475878,20.24532806389274,22.847562013846236
2129,healthy,118.25834655761719,117.06005859375,111.93429565429688,48.21579062331516,45.99654402137871,51.84534330248083
2130,healthy,98.99295043945312,109.224609375,104.0889892578125,27.155582114919245,25.358217223527667,28.97003335975157
2131,healthy,123.57278442382812,120.50900268554688,116.44357299804688,44.63633345921976,44.99944774515321,47.49572820355517
2132,healthy,121.31756591796875,123.82518005371094,114.97335815429688,49.02698642811897,51.608506358804256,52.528478180420464
2133,healthy,116.80036926269531,115.868896484375,109.60394287109375,47.59591711646547,46.90476944649796,50.87974911444477
2134,healthy,115.14085388183594,130.10025024414062,113.57498168945312,20.108058751677017,22.4637468881139,21.088026400821754
2135,healthy,109.16851806640625,119.405517578125,103.06138610839844,24.457794234739602,25.03084613293267,27.408485881635773
2136,healthy,129.17959594726562,132.3533935546875,122.5107421875,37.42506391271756,38.87448569303328,41.32066191873362
2137,healthy,108.45735168457031,114.47795104980469,112.58062744140625,28.646132431628587,27.70110629501611,29.002431823975364
2138,healthy,111.98977661132812,115.19863891601562,102.42880249023438,49.44874603413783,48.862721512091596,54.7109204582462
2139,healthy,111.31867980957031,113.38131713867188,99.0538330078125,48.42616288885502,45.87376978162099,52.6642737298336
2140,healthy,119.96084594726562,123.94163513183594,113.82733154296875,50.44079163591351,48.69578154771157,55.07864030171321
2141,healthy,115.36666870117188,115.85731506347656,106.96369934082031,46.96765175248636,48.861447809583474,50.5321128101856
2142,healthy,109.90927124023438,120.55085754394531,109.51567077636719,19.553697462462416,18.149924980327917,21.45738855766386
2143,healthy,118.25643920898438,131.21043395996094,116.41964721679688,24.894158974358795,18.83215356005293,27.636306275132096
2144,healthy,108.65272521972656,117.55661010742188,102.02925109863281,26.36682794121151,27.400937401672113,27.572520933145853
2145,healthy,121.123046875,130.84388732910156,125.73170471191406,31.4253517173683,32.18596870677992,31.1441668745379
2146,healthy,114.08320617675781,120.93679809570312,117.53898620605469,42.937311523892845,39.945849618686054,50.51435004426429
2147,healthy,124.52729797363281,121.78532409667969,116.51972961425781,40.828687306990275,41.08361379950866,44.0172148735815
2148,healthy,119.02436828613281,132.16090393066406,118.27690124511719,20.357938991722158,21.207520971116136,21.937994561130772
2149,healthy,127.78303527832031,130.7137908935547,122.31602478027344,46.31398952687943,45.43286555409199,51.65492099107341
2150,healthy,101.61076354980469,116.36537170410156,100.19584655761719,22.35542334908141,21.281451540369414,25.24006784102068
2151,healthy,114.31916809082031,115.10670471191406,118.52436828613281,42.562551079696064,42.52859662600343,47.91369325568784
2152,healthy,115.01065063476562,112.2899169921875,110.72747802734375,50.41770961878976,48.64165105065817,54.37758989956431
2153,healthy,127.97297668457031,129.31385803222656,123.066650390625,44.66016515749995,41.59458187734489,49.948673129262076
2154,healthy,125.45301818847656,121.51741027832031,116.32911682128906,48.9457678648475,47.87852208261115,52.32196554021785
2155,healthy,122.12136840820312,126.34178161621094,116.23245239257812,44.31479063336023,45.356221739555494,50.198030206734614
2156,healthy,118.52925109863281,127.01918029785156,111.864501953125,27.543860931045792,29.114828375932273,28.975773861032586
2157,healthy,110.77096557617188,128.15545654296875,107.60964965820312,23.476547613753,18.76805942165184,28.298665233583066
2158,healthy,112.37188720703125,110.34977722167969,102.57057189941406,50.67522982602115,49.40823320619418,54.22603568058669
2159,healthy,114.77273559570312,125.83854675292969,111.73683166503906,30.01498728518105,27.255254861972215,32.836911059064
2160,healthy,106.7088623046875,119.27445983886719,105.04193115234375,22.791710846814244,23.73390127274245,23.4435066434401
2161,healthy,106.92976379394531,115.28309631347656,103.35618591308594,25.581458250216592,30.372586306309753,25.194932334891057
2162,healthy,102.86653137207031,113.45584106445312,102.35273742675781,24.036113763702474,22.04587010881932,25.807023329685073
2163,healthy,123.48042297363281,121.53427124023438,116.44699096679688,45.91802090241406,44.52326974596874,49.66644690924241
2164,healthy,109.54998779296875,108.09965515136719,103.35041809082031,44.541996071794955,42.87374407242764,48.040521310179244
2165,healthy,120.47999572753906,121.89176940917969,126.16416931152344,41.86686491320894,41.591290053723036,48.285595144543265
2166,healthy,117.37619018554688,116.43707275390625,116.52455139160156,45.33723755768025,44.96504150332122,50.51092418648256
2167,healthy,104.09422302246094,115.34912109375,104.96142578125,24.086157700001692,22.610440659470004,25.065942232992054
2168,healthy,115.03623962402344,123.73492431640625,108.74494934082031,27.50329263040254,29.467622505741137,29.037455036344287
2169,healthy,71.33538818359375,78.44326782226562,67.51084899902344,19.936572461298027,22.168475376137042,19.36097033565355
2170,healthy,115.406982421875,116.38461303710938,96.21110534667969,49.181312796571646,51.12174211772773,52.53028190416863
2171,healthy,110.43223571777344,110.22915649414062,100.19371032714844,52.66409887067362,50.64474660217252,55.93503833282393
2172,healthy,123.12474060058594,123.58390808105469,113.46176147460938,45.683650572752065,45.65383937593905,51.243890191501634
2173,healthy,99.34246826171875,108.887451171875,100.22329711914062,18.87726408351533,19.822260078672212,20.208584957239133
2174,healthy,90.75007629394531,102.31686401367188,89.2633056640625,24.357642150572122,24.99121061370048,25.616510359309302
2175,healthy,112.48515319824219,116.75297546386719,109.5069580078125,48.48702665094783,48.63081037540669,54.177996665387184
2176,healthy,87.03729248046875,98.12664794921875,82.94467163085938,23.152575690973553,26.1606449851429,23.817810068645308
2177,healthy,105.72259521484375,121.15670776367188,101.36997985839844,22.40761359830872,19.369113982455605,27.250992250757207
2178,healthy,116.59564208984375,126.68009948730469,113.79743957519531,21.593972769356203,21.933171914692153,22.95459079758279
2179,healthy,112.39067077636719,115.31303405761719,106.40512084960938,44.911407859346845,45.99834391163487,49.64271948436865
2180,healthy,100.91871643066406,114.62034606933594,92.28219604492188,24.88469748624854,25.7661919894243,29.81609102227155
2181,healthy,121.32177734375,121.97627258300781,122.86885070800781,50.542971974169404,50.245104818563476,57.397907116860466
2182,healthy,117.01089477539062,121.01911926269531,120.59164428710938,46.76827469845469,44.631631146885375,53.74538037479915
2183,healthy,115.474365234375,118.57109069824219,112.28616333007812,50.506202382373395,49.18637743486556,56.87759444375121
2184,healthy,109.38563537597656,114.78988647460938,108.80169677734375,29.4192799254092,27.103359252580468,30.09939103412413
